employee_id,employee_name,region,hire_date,monthly_salary,monthly_sales,num_clients_handled,performance_rating,incentive_percent,department_id,department,annual_budget,head_of_department
15674,Sheila Walker,East,08-02-2021,89778,440964,35,3,5,1,,,
15675,Paul Mcdonald,East,30-08-2017,103993,21086,40,5,15,6,,,
15676,Peter Harris,West,21-07-2021,45942,290339,17,5,20,1,,,
15677,Jacob Dean,East,06-09-2016,97659,451106,6,5,10,1,,,
15678,Joseph Lee,East,07-02-2020,47894,245206,45,1,5,6,,,
15679,Amy Mitchell,South,27-02-2016,83927,334535,48,1,20,2,,,
15680,Martin Morgan,North,28-06-2021,86160,408903,43,1,10,4,,,
15681,Marie James,East,04-08-2019,66190,19964,14,2,20,3,,,
15682,Steven Cantrell,North,26-09-2021,38431,222992,33,4,20,5,,,
15683,Christopher Jones,South,04-11-2019,87394,449462,44,4,10,1,,,
15684,Derek Wells,North,14-06-2018,87819,194868,28,5,20,2,,,
15685,Nicole White,South,28-12-2022,62338,441889,38,2,0,6,,,
15686,Eric Lucas,North,13-08-2019,61583,56023,7,4,0,2,,,
15687,Joshua Collier,North,09-09-2021,43913,106846,11,1,20,2,,,
15688,Zachary Chandler,East,26-04-2023,44860,408577,33,3,5,6,,,
15689,James Murray,North,22-03-2020,62924,438165,3,3,15,5,,,
15690,Lauren Perkins,East,24-12-2021,103134,349195,22,4,10,6,,,
15691,Nicole Martin,East,10-07-2023,67529,375412,13,2,5,5,,,
15692,Scott Bailey,North,06-11-2016,62453,123685,29,4,15,6,,,
15693,Nichole Frost,East,06-10-2016,106511,89626,6,1,10,1,,,
15694,Joan Gillespie,North,12-10-2022,84389,348649,42,2,15,5,,,
15695,Lisa Day,West,11-02-2018,116090,80727,39,3,10,1,,,
15696,Nicole Rogers,East,10-04-2020,84199,112920,43,5,0,5,,,
15697,Stephanie Keller,West,23-05-2020,61444,297628,28,1,5,5,,,
15698,Robert Lawson,West,24-03-2023,78112,470674,15,2,15,6,,,
15699,Rachael Jones,East,15-09-2016,48798,44754,24,5,0,5,,,
15700,Elizabeth Jackson,South,05-05-2022,90147,394646,43,1,5,1,,,
15701,Zachary Moore,South,05-03-2017,41441,499154,26,3,20,6,,,
15702,Stephanie Logan,West,11-12-2023,97691,489178,1,2,5,3,,,
15703,Robert Stephenson MD,West,08-06-2020,77792,265789,26,4,5,1,,,
15704,Theresa Caldwell,North,08-07-2021,92942,169289,46,2,0,3,,,
15705,Bailey Mcdaniel,West,26-06-2016,115677,328235,31,2,0,2,,,
15706,Kevin Hardin,East,09-11-2016,62860,403716,23,1,15,6,,,
15707,Michael Ward,South,10-09-2021,42468,483065,32,4,15,2,,,
15708,Roger Edwards,South,21-05-2022,88014,52782,44,3,20,6,,,
15709,Ryan Smith,South,16-07-2017,64911,232515,1,5,0,6,,,
15710,Kevin Matthews,East,08-08-2022,85123,55306,18,3,0,1,,,
15711,Marisa Gonzalez,North,14-02-2018,91333,365208,17,4,5,3,,,
15712,Sarah James,East,20-12-2021,47986,249194,46,5,5,6,,,
15713,Desiree Lopez,East,27-03-2021,65719,158683,44,2,20,3,,,
15714,Aaron Smith,South,22-01-2019,89116,274199,28,5,5,6,,,
15715,Julie Benjamin,East,30-09-2018,105794,470907,1,2,5,3,,,
15716,Wanda Mcgee,West,12-08-2023,31310,187896,36,4,15,2,,,
15717,Heather Lynch,East,09-06-2021,93798,413285,5,3,20,1,,,
15718,Thomas Rodriguez,South,02-10-2023,101782,75297,5,1,15,6,,,
15719,Rebecca Williams,South,10-07-2023,112078,484743,2,5,20,4,,,
15720,Jacqueline Nelson,East,29-03-2023,50162,333549,11,1,15,3,,,
15721,Robert Woods PhD,West,01-12-2015,46761,315968,35,1,15,3,,,
15722,Alexandra Cole,West,02-07-2017,49679,110874,30,5,20,4,,,
15723,Debbie Duffy,South,26-10-2018,104441,380036,32,1,5,1,,,
15724,Danielle Cannon,West,14-08-2022,42379,194705,8,1,10,3,,,
15725,Karen Villarreal,West,01-07-2018,77770,368300,2,1,0,1,,,
15726,Sandra Warner,North,24-07-2022,89567,464838,36,3,20,3,,,
15727,David Rosales,North,11-01-2018,43421,83012,39,2,10,5,,,
15728,Abigail Kaufman,West,21-12-2021,78938,471721,25,3,15,3,,,
15729,Corey Skinner,West,20-12-2016,40974,482242,19,3,5,5,,,
15730,Olivia Harris,North,27-06-2016,32500,67037,7,2,15,6,,,
15731,Michelle Gibson,North,07-11-2023,90490,31494,40,2,20,1,,,
15732,Gina Hill,North,10-01-2019,81015,408939,14,1,10,3,,,
15733,Robert Pierce,South,24-08-2021,79643,205810,4,3,15,2,,,
15734,Mitchell Bryan,South,23-08-2019,103649,439573,46,5,5,2,,,
15735,Dawn Fisher,North,06-08-2016,41805,118387,33,5,20,4,,,
15736,Roger Johnson,North,17-01-2021,37731,211739,37,1,20,2,,,
15737,Stephen Young,North,02-01-2022,81907,158729,43,3,15,5,,,
15738,Angela Green,South,31-12-2021,41460,402609,30,1,5,2,,,
15739,Corey Fisher,South,26-10-2020,41294,115848,47,3,20,2,,,
15740,Christian Spence,West,30-09-2022,40059,348117,20,1,20,2,,,
15741,Kristy Adams,East,27-10-2015,61856,79246,14,2,15,3,,,
15742,Kyle Williams,West,06-04-2018,37817,449743,27,5,10,4,,,
15743,Catherine Mcintosh,East,27-06-2019,33033,132916,13,1,0,1,,,
15744,James Cole,East,25-08-2021,42971,438924,7,3,5,4,,,
15745,Eric Richard,East,17-07-2017,95925,469172,18,5,20,5,,,
15746,Cody Mitchell,West,24-01-2018,86986,45847,38,1,20,3,,,
15747,Christina Adams,South,27-07-2019,60995,221108,39,4,20,6,,,
15748,Laurie Lloyd,South,04-07-2023,104971,202631,9,5,10,3,,,
15749,Shannon Medina,South,08-11-2018,49731,457207,23,4,0,2,,,
15750,Stephen Webster,South,03-02-2020,30011,136688,31,3,15,2,,,
15751,Michelle Lane,West,28-08-2019,105244,241795,2,2,5,5,,,
15752,Jessica Berry,North,13-06-2024,48004,126968,40,2,10,6,,,
15753,Kent Oliver,East,06-11-2019,52537,466109,38,3,20,3,,,
15754,Cody Henry,South,04-07-2017,54836,454702,41,4,0,6,,,
15755,Brenda Garcia,South,03-03-2022,38511,100849,39,2,0,1,,,
15756,Heather Wright,West,17-10-2015,42473,404634,5,2,0,4,,,
15757,Janice Hammond,East,05-07-2019,40468,220339,23,4,15,3,,,
15758,Brad Nguyen,South,27-10-2016,85965,112851,49,1,5,6,,,
15759,Michelle Durham,North,15-03-2019,98368,470793,32,2,20,1,,,
15760,Shannon Drake,South,11-10-2021,118898,331273,39,2,10,1,,,
15761,Anne Rios,East,08-10-2019,116036,89119,16,1,10,4,,,
15762,Tami Lambert,North,27-06-2022,30015,203821,11,4,10,1,,,
15763,Stephanie Johnson,West,20-08-2018,106255,232246,14,4,10,5,,,
15764,Hunter Kelly,North,07-05-2016,99402,236859,3,1,20,1,,,
15765,Melinda Duran,East,17-12-2020,45986,423168,8,2,5,6,,,
15766,Mariah Kelly,East,18-12-2020,32345,383700,15,1,20,5,,,
15767,Timothy Boone,North,31-05-2021,38450,174211,9,3,10,1,,,
15768,Erica Macdonald,South,16-12-2023,45349,250164,16,1,5,2,,,
15769,Sydney Watkins,East,07-06-2021,96599,312489,26,5,15,1,,,
15770,Terry Banks,North,02-05-2018,46659,64527,32,4,5,5,,,
15771,Mary Wright,East,21-09-2022,73751,192747,18,2,15,1,,,
15772,Lydia Barker,South,23-01-2020,51306,229346,8,2,20,1,,,
15773,Jason Harris,South,21-09-2017,110476,391332,39,3,15,1,,,
15774,Christine Mitchell,North,16-08-2015,99118,385387,32,2,15,5,,,
15775,Lisa Johnson,West,20-12-2016,96867,146722,10,3,5,1,,,
15776,Richard Roberts,West,24-03-2017,38066,188787,12,3,20,4,,,
15777,Joseph Hicks,South,05-01-2017,56132,273562,12,4,5,6,,,
15778,Bryan Drake,West,15-11-2021,108772,75170,10,3,0,4,,,
15779,Ariel Morales,South,12-07-2019,96015,219476,34,4,15,5,,,
15780,Danielle Young,West,07-09-2020,50893,177041,30,3,5,2,,,
15781,Erica Hall,South,14-05-2023,98582,261928,44,1,20,4,,,
15782,Jennifer Potts,East,12-09-2023,97024,35202,31,4,5,6,,,
15783,Katie Douglas,North,25-02-2019,43720,353129,38,5,0,3,,,
15784,Erin Anderson,North,08-05-2023,57400,56352,25,1,15,6,,,
15785,Krystal Chan,West,09-09-2017,114012,383076,24,3,0,4,,,
15786,Christina Briggs,North,11-11-2023,58946,276451,33,5,0,3,,,
15787,Ashley Roberts,West,17-07-2015,56510,225953,9,4,15,5,,,
15788,Calvin Thompson,South,03-09-2017,78162,241022,25,5,0,6,,,
15789,Jessica Chase,East,03-04-2017,60199,331487,20,5,15,2,,,
15790,Shawn Mills MD,North,20-01-2021,54039,492651,48,3,15,3,,,
15791,Brandon Rogers,East,13-10-2023,49188,94555,17,1,10,3,,,
15792,Daniel Ramsey,North,27-09-2017,37990,77879,6,5,20,6,,,
15793,Bryan Walker,South,07-01-2024,38975,214792,36,1,5,4,,,
15794,Mrs. Kimberly Mitchell,North,04-04-2021,34273,398183,41,5,5,3,,,
15795,Kevin Johnson,North,11-05-2021,101997,68353,20,4,20,5,,,
15796,Angel King,South,19-02-2020,70326,139450,26,3,0,6,,,
15797,Michael Martin,West,07-05-2023,81350,320213,40,5,20,5,,,
15798,Alexander Smith,West,16-07-2017,38732,391840,12,3,15,6,,,
15799,Lisa Taylor,South,11-04-2020,102911,222137,7,1,15,5,,,
15800,Charles Richards,West,27-10-2016,43660,390050,40,5,5,4,,,
15801,Lauren Grant MD,North,16-03-2020,54273,294526,30,4,10,6,,,
15802,Kevin Hopkins,East,17-11-2018,95948,484351,22,2,0,2,,,
15803,Molly Campbell,South,28-10-2016,85020,448326,42,1,20,4,,,
15804,Mr. Matthew Salas,North,08-07-2021,56359,376171,29,3,15,5,,,
15805,Daniel Jones,South,07-06-2016,101263,414220,22,1,15,6,,,
15806,James Watson,East,23-06-2023,45907,128428,24,4,10,4,,,
15807,Harry Webster,North,05-07-2021,108824,80512,3,3,15,5,,,
15808,Cristina Becker,North,14-05-2019,115430,196293,41,3,20,1,,,
15809,Matthew Porter,East,11-08-2017,49780,341718,24,3,5,1,,,
15810,Melanie Cain,East,30-09-2021,34677,130786,26,2,5,3,,,
15811,Mr. David Rose MD,West,12-05-2021,76548,374282,5,2,0,2,,,
15812,Roger Bernard,North,13-09-2015,37122,380439,13,3,20,1,,,
15813,James Reid,East,13-04-2017,80794,361751,37,2,15,5,,,
15814,Matthew George,East,03-10-2021,31294,160340,22,3,15,4,,,
15815,James Barnes,North,02-12-2022,78070,449905,34,4,20,6,,,
15816,Aaron Garcia,West,11-01-2020,70555,241985,39,3,5,4,,,
15817,Robert Powers,South,22-03-2018,38555,125412,3,2,15,3,,,
15818,Javier Phillips,West,29-08-2022,32116,499475,32,4,15,4,,,
15819,Wendy Jackson DVM,East,22-02-2021,40547,225403,24,4,20,1,,,
15820,Robin Lynn,South,05-09-2022,42710,183347,9,2,0,4,,,
15821,Jon Jimenez,South,16-04-2016,98097,396436,3,3,20,1,,,
15822,Miranda Clark,West,04-10-2022,68807,293376,22,2,15,1,,,
15823,Debbie Dillon,South,20-03-2018,70636,353038,24,1,20,2,,,
15824,Angela Freeman,East,04-07-2018,61086,447718,38,2,20,3,,,
15825,Jackson Roman,North,23-01-2019,85417,150818,10,4,0,5,,,
15826,Dana Dixon,North,19-11-2016,65310,207033,35,3,5,1,,,
15827,Melanie Lee,North,22-05-2020,69488,398973,20,5,20,6,,,
15828,Latoya Richards,West,07-11-2018,83172,432286,41,3,20,3,,,
15829,Jennifer Vazquez,North,28-01-2018,112803,148169,44,4,0,5,,,
15830,Benjamin Wright,North,01-03-2023,31172,428095,12,3,15,6,,,
15831,Natalie Martin,North,28-04-2023,69806,40408,48,4,10,4,,,
15832,Matthew Everett,South,12-03-2018,117515,362359,43,5,10,3,,,
15833,Kathy Bonilla,South,10-05-2019,83826,148570,12,2,15,6,,,
15834,Kelly Wilkerson,South,15-03-2024,110221,395387,17,1,15,3,,,
15835,Samantha Johnson,East,25-07-2016,58544,214141,4,3,15,3,,,
15836,Paula Oconnor,East,26-08-2021,56738,138081,42,5,5,4,,,
15837,Michael Smith,East,09-05-2017,73635,499278,49,3,5,4,,,
15838,Jeffrey Payne,North,14-02-2017,56670,358726,8,1,0,3,,,
15839,Frank Robertson,South,09-10-2020,89665,127535,7,1,15,6,,,
15840,Wendy Frye,East,03-09-2021,54688,146939,18,1,20,2,,,
15841,Peggy Stevens,West,14-01-2017,85840,487859,26,5,15,1,,,
15842,John Fitzgerald,South,16-01-2024,102078,22140,31,1,15,4,,,
15843,John Turner,North,01-01-2021,56939,330596,8,1,20,2,,,
15844,Tim Nolan,South,02-05-2019,82385,277482,34,1,0,4,,,
15845,Daniel Juarez,North,06-10-2021,111301,348287,46,1,15,3,,,
15846,Michael Macias,East,02-07-2016,30143,421497,16,5,20,2,,,
15847,Elizabeth Elliott,North,14-10-2015,82839,178660,20,3,10,6,,,
15848,Steven Evans,North,26-05-2024,101337,289242,10,5,10,6,,,
15849,Wayne Moore,West,25-03-2016,57151,471624,5,5,20,5,,,
15850,Tony Luna,South,26-01-2024,117172,179771,48,1,15,1,,,
15851,Justin Taylor,North,10-11-2022,84770,154625,11,2,5,1,,,
15852,Lance Pennington,West,13-03-2016,116405,369585,38,3,5,4,,,
15853,Julie Miranda,West,02-09-2017,102873,289730,39,3,15,1,,,
15854,Savannah Castro,West,19-12-2018,54535,458452,22,2,20,5,,,
15855,Adam Johnson,East,15-01-2016,72980,223083,11,3,0,6,,,
15856,Megan Burton,East,02-09-2023,92623,257283,18,1,5,2,,,
15857,Ann Cook,North,31-03-2018,38116,408985,18,1,10,2,,,
15858,Brittany Hill,South,16-08-2022,115650,56585,31,1,0,6,,,
15859,Andrew Smith,East,03-10-2020,88092,72063,20,1,10,3,,,
15860,Dwayne Molina,East,30-12-2016,77515,161435,23,4,15,6,,,
15861,Edward Nichols,North,26-02-2022,43998,385170,40,1,0,2,,,
15862,Jordan Washington,North,05-06-2023,60279,271440,10,4,15,4,,,
15863,Thomas Davidson,East,20-08-2016,95150,343924,17,3,5,5,,,
15864,Jeffrey Webb,North,01-06-2020,82096,347191,41,3,15,6,,,
15865,Cameron Young,West,31-01-2017,83955,312064,45,4,5,3,,,
15866,Mary Dillon,North,10-07-2023,80360,94160,8,3,5,4,,,
15867,Kirk Lewis,West,21-09-2019,82885,253148,31,5,20,6,,,
15868,Angelica Schneider,East,25-07-2015,44905,215669,49,2,15,4,,,
15869,Caitlin Johnson,South,09-06-2017,93706,299486,48,5,0,6,,,
15870,Nathan Francis,West,27-09-2018,42300,480301,48,4,0,4,,,
15871,Nicole Sutton,South,28-01-2021,48202,381927,40,2,20,1,,,
15872,Lindsey Sanchez,East,25-10-2019,99030,269527,26,4,15,4,,,
15873,Kathleen Skinner,North,27-11-2023,96021,43742,42,1,20,1,,,
15874,Donna Ortega,West,06-03-2019,114935,212979,44,2,5,2,,,
15875,Jeanne Williams,West,31-10-2016,66247,300858,9,4,15,1,,,
15876,Joshua Gordon,East,09-08-2018,36929,78094,32,1,0,4,,,
15877,Justin Garcia,East,14-08-2015,75174,282845,23,3,5,5,,,
15878,Jason Nichols,North,07-01-2023,58603,102445,32,4,20,5,,,
15879,Brian Hanson,South,15-06-2016,75967,339000,36,2,20,2,,,
15880,Rachel Robbins DVM,West,17-07-2020,34937,331067,5,3,20,4,,,
15881,Jacob Howe,South,05-01-2021,80175,361268,48,4,15,1,,,
15882,Hunter Morris,West,05-01-2019,108610,134788,1,4,20,5,,,
15883,John Young,West,30-07-2021,95772,364040,31,3,5,6,,,
15884,Melissa Mays,North,13-04-2016,53070,295778,31,1,15,3,,,
15885,Phillip Brown,West,10-09-2022,41476,257675,9,2,15,4,,,
15886,Jeffrey Crawford,West,14-04-2017,115263,250548,33,1,5,6,,,
15887,Mrs. Melanie Murphy,East,13-05-2021,82369,460816,35,2,0,6,,,
15888,Kenneth Wyatt,North,25-11-2020,48339,273384,26,3,15,4,,,
15889,Christine Pratt,East,14-07-2020,52539,323865,2,1,5,3,,,
15890,James Mayer,West,07-11-2023,87079,379389,34,5,15,5,,,
15891,Steven Cohen,North,19-10-2020,30228,254761,17,5,0,3,,,
15892,Manuel Turner,West,19-09-2017,84090,275466,6,4,0,2,,,
15893,Jacob Brown,North,17-12-2021,116980,381926,37,1,10,1,,,
15894,Travis Mata,South,04-10-2016,95202,211360,31,4,15,1,,,
15895,Luis Wood,South,07-10-2016,53199,196687,28,1,15,6,,,
15896,Chloe David,North,22-02-2022,111628,117229,21,2,5,5,,,
15897,Stephanie Johnson,West,10-05-2019,42451,196778,11,2,5,3,,,
15898,Robert Garcia,North,17-03-2022,109527,139482,41,3,10,6,,,
15899,Kelsey Stafford,West,30-09-2017,42669,205907,36,5,5,4,,,
15900,Zachary Underwood,South,17-04-2017,102410,361761,39,5,0,6,,,
15901,Rachel Parker,West,13-01-2019,92885,413794,45,3,20,4,,,
15902,Elizabeth Andrade,East,13-03-2023,53989,489459,48,3,15,4,,,
15903,Mr. George Arroyo,South,13-03-2021,114739,486395,27,3,10,2,,,
15904,Kelly Austin,East,21-12-2022,98525,405629,20,3,15,2,,,
15905,Jacob Atkinson,South,01-04-2022,102674,417985,49,1,10,4,,,
15906,Heather Frey,South,15-03-2017,64761,406121,20,3,20,5,,,
15907,Edward Mcconnell,East,02-07-2023,65813,151760,2,4,10,2,,,
15908,Adam Hall,North,31-07-2015,101729,274698,37,3,10,2,,,
15909,Randy Harris,West,02-06-2023,46157,50211,27,1,20,1,,,
15910,Gloria Moreno,South,19-02-2019,113912,495437,18,5,5,6,,,
15911,Miguel Page,West,24-12-2017,115519,210010,13,5,0,1,,,
15912,Sydney Wood,South,27-09-2019,82739,292810,18,5,10,5,,,
15913,Brian Brown,West,05-09-2016,94156,179496,11,1,0,2,,,
15914,Betty Randall,South,28-11-2021,118283,361099,14,3,10,2,,,
15915,Tonya Edwards,North,21-02-2019,61626,44296,44,2,20,3,,,
15916,Cynthia Hansen,South,13-02-2018,34459,305762,4,5,0,5,,,
15917,Isaiah Johnson,North,23-09-2019,100623,336239,39,5,15,6,,,
15918,Anthony Dominguez,South,05-08-2021,80071,285776,13,2,0,6,,,
15919,Joseph Chaney,West,24-06-2017,44898,449488,19,3,20,6,,,
15920,Kayla Schwartz,East,24-02-2018,71001,145746,43,5,5,5,,,
15921,Jennifer Bush,South,01-02-2016,44758,440393,39,3,5,3,,,
15922,Karen Campbell,South,07-10-2021,77238,136503,25,4,0,3,,,
15923,Samuel Zimmerman,North,02-09-2015,45121,226287,15,2,20,1,,,
15924,Scott Pearson,West,16-04-2022,113202,161982,20,1,5,5,,,
15925,Bradley King,North,23-03-2016,76270,183411,17,3,5,5,,,
15926,Stephanie Jackson,West,19-06-2016,77851,283834,1,2,5,3,,,
15927,Erin Manning,West,02-03-2021,90909,470167,29,2,0,4,,,
15928,Terry Thornton,North,24-10-2017,78915,61421,44,2,5,4,,,
15929,Victoria Silva,East,26-07-2023,78993,17270,19,1,20,1,,,
15930,Adrian Cole,West,30-01-2017,64888,24653,30,5,20,4,,,
15931,Mitchell Scott,East,03-12-2022,43893,160263,25,4,15,4,,,
15932,Wendy Odom,North,29-03-2018,116416,433585,28,5,5,4,,,
15933,Angel Matthews,East,17-01-2019,61712,265751,37,3,15,2,,,
15934,Sheila Rhodes,West,10-09-2018,59943,46376,42,2,15,1,,,
15935,Faith Cox,North,18-12-2022,35306,198057,11,5,5,3,,,
15936,Dennis Shannon,East,14-03-2018,95461,302058,16,1,15,4,,,
15937,George Kim,North,15-07-2021,54107,115909,18,1,5,6,,,
15938,Dana Decker,North,23-07-2018,40709,455181,41,4,10,2,,,
15939,Stephanie Blair,East,28-01-2019,44914,151266,9,5,20,4,,,
15940,Elizabeth Armstrong,West,01-02-2020,58412,295398,28,1,10,2,,,
15941,Jennifer Kelly,West,14-03-2016,95326,99256,27,1,0,1,,,
15942,Edwin Huerta,West,01-04-2021,46151,195935,46,4,0,6,,,
15943,Stephen Martin,West,01-07-2020,94690,61271,38,3,15,6,,,
15944,Thomas Calhoun,South,01-02-2017,35009,466254,44,5,10,6,,,
15945,Megan Obrien,North,16-09-2016,115782,195309,23,3,10,4,,,
15946,Amanda Gonzalez,North,16-08-2019,79280,248023,43,2,5,2,,,
15947,Douglas Knight,South,15-07-2023,91818,201562,22,3,15,6,,,
15948,Sharon Key,North,19-03-2019,90530,138262,4,1,20,5,,,
15949,Gregory Wilson,North,12-07-2017,31345,490724,32,1,10,5,,,
15950,Daniel Richardson,East,14-02-2018,106164,22897,24,3,10,2,,,
15951,Katherine Jennings,South,24-10-2019,69900,328036,38,3,5,4,,,
15952,Stephanie Williams,North,06-10-2020,116562,302657,28,2,5,4,,,
15953,Dalton Davidson,North,30-03-2024,59289,43706,6,2,20,1,,,
15954,Andrea Sweeney,South,08-05-2019,59432,238217,33,5,15,1,,,
15955,Danielle Farmer,South,04-01-2020,115143,483872,31,1,5,6,,,
15956,Christina Chapman,East,05-09-2021,94140,413092,10,5,0,3,,,
15957,Terrence Roberts,East,26-08-2017,49860,233749,12,5,10,1,,,
15958,Travis Jones,West,11-04-2020,35097,48508,7,3,0,4,,,
15959,Patrick Smith,West,06-03-2022,57114,498646,24,1,0,3,,,
15960,John Jones,East,22-04-2021,90198,259169,28,5,10,1,,,
15961,John Jones,North,27-11-2022,43473,388917,11,3,10,2,,,
15962,Michael Howe,South,28-05-2024,93634,258126,32,4,5,5,,,
15963,Michael Goodman PhD,East,04-06-2024,54831,491919,20,2,15,1,,,
15964,Latoya Sanders,West,25-02-2017,52106,436123,28,3,10,1,,,
15965,Ms. Ashlee Campbell DDS,South,14-09-2016,106145,33799,1,3,15,2,,,
15966,Samuel Mcclain,West,17-07-2017,89097,213669,27,5,10,4,,,
15967,Thomas Potts,North,31-10-2016,100282,130578,16,3,0,6,,,
15968,Willie Bell,North,16-01-2016,60384,466338,36,3,0,2,,,
15969,Daniel Wood,West,27-04-2022,92754,485562,6,5,20,6,,,
15970,Lauren Wilson,South,24-09-2023,82563,62054,10,3,5,1,,,
15971,Jason Schmitt,West,27-09-2015,46459,388849,39,2,5,4,,,
15972,Shannon Peterson,South,03-11-2017,61288,93138,44,1,10,3,,,
15973,Ann Wallace,East,05-08-2022,66379,432102,19,5,10,1,,,
15974,Tammy Chang,West,14-07-2019,103537,110216,10,4,5,2,,,
15975,Linda Conrad,West,10-08-2022,105720,124416,26,4,20,3,,,
15976,William Robinson,South,11-02-2024,42949,377236,34,1,10,5,,,
15977,Howard Cole,East,16-12-2023,74338,129324,41,2,15,3,,,
15978,Mark Rivera,South,25-03-2017,101655,234865,1,3,10,2,,,
15979,David Rodriguez,South,10-08-2018,65162,139899,10,4,15,3,,,
15980,Jill Rodriguez,West,16-06-2018,64184,462996,33,3,15,2,,,
15981,Jennifer Reed,West,22-09-2017,92662,42732,26,2,0,1,,,
15982,Anne Bowman,South,02-10-2021,103379,412860,34,5,0,4,,,
15983,Jessica Khan,North,21-07-2022,56805,208325,37,1,20,5,,,
15984,Dale Anderson,North,06-08-2018,38431,438183,49,2,0,4,,,
15985,Terry Moore,North,02-03-2016,113697,226166,13,4,15,4,,,
15986,Tony Sanders,West,04-11-2015,58836,142500,38,4,20,4,,,
15987,Brian Prince,West,05-10-2020,92393,470063,30,1,0,2,,,
15988,David Johnson,East,30-06-2020,34146,231930,24,5,0,2,,,
15989,Virginia Padilla,West,26-10-2016,114551,311188,42,2,15,5,,,
15990,Debra Webb,East,09-02-2020,60762,214177,34,4,10,2,,,
15991,Chelsea Valdez,West,17-01-2017,73970,184821,37,4,20,6,,,
15992,Matthew Dyer,North,19-02-2016,100976,144178,19,5,0,2,,,
15993,Leroy Williams,North,23-11-2016,115309,493173,2,4,15,2,,,
15994,Chad Petersen,South,17-07-2020,78343,139615,30,4,0,2,,,
15995,Kathleen Evans,South,12-06-2021,107804,438898,22,3,10,1,,,
15996,Jessica Johnson,East,21-06-2015,55790,354817,32,1,5,5,,,
15997,Willie Richardson,East,21-10-2022,49945,41063,33,3,20,6,,,
15998,Richard Herrera,South,20-07-2016,51925,420083,40,4,20,2,,,
15999,Tyler Harris,East,27-09-2017,37658,214420,15,5,15,5,,,
16000,Robert Thompson,West,06-06-2024,55191,267544,6,1,15,3,,,
16001,Andrew Lopez,North,18-11-2016,67426,190611,36,2,0,1,,,
16002,David Ramsey,South,13-07-2019,102957,265740,44,2,20,2,,,
16003,Matthew Smith,South,27-10-2022,39322,84272,16,5,0,6,,,
16004,Lori Austin,West,30-07-2016,86613,242282,21,2,5,1,,,
16005,Brianna Crawford,East,13-04-2022,52014,12965,34,3,20,6,,,
16006,Eduardo Williams,South,12-04-2024,100891,209354,40,4,5,1,,,
16007,Anthony Mullen,South,09-02-2020,105249,443162,38,2,0,3,,,
16008,Randy Hayes,West,08-05-2023,94322,63828,35,3,10,5,,,
16009,Jessica Ford,North,16-10-2015,50835,125849,33,1,5,1,,,
16010,Brian Hall,South,24-09-2022,74939,96146,8,5,10,4,,,
16011,Lauren Holmes,South,24-01-2016,40086,238750,12,1,20,3,,,
16012,Tracie Burke,West,29-11-2021,64283,234506,39,1,10,4,,,
